,year,rank,name,sector,industry,revenues,revchange,profits,prftchange,assets,employees,hqcity,hqstate,newcomer,profitable,ceowoman,jobgrowth,permalink
1278,2021,279.0,Tsingshan Holding Group,Materials,Metals,42448.1,11.7,1129.3,36.7,13204.5,75102,Wenzhou,,no,yes,no,yes,https://fortune.com/company/tsingshan-holding-group/global500/
1279,2021,280.0,Nationwide,Financials,Insurance: Property and Casualty (Mutual),41929.8,-4.7,-138.4,-116.7,256589.3,25391,Columbus,Ohio,no,no,no,no,https://fortune.com/company/nationwide/global500/
1280,2021,281.0,Pfizer,Health Care,Pharmaceuticals,41908.0,-19.0,9616.0,-40.9,154229.0,78500,New York,New York City,no,yes,no,no,https://fortune.com/company/pfizer/global500/
1281,2021,282.0,Shandong Weiqiao Pioneering Group,Industrials,Textiles,41878.8,3.6,1236.0,56.0,37715.8,100395,Shandong,,no,yes,no,no,https://fortune.com/company/shandong-weiqiao-pioneering-group/global500/
1282,2021,283.0,Caterpillar,Industrials,Construction and Farm Machinery,41748.0,-22.4,2998.0,-50.8,78324.0,97300,Deerfield,Illinois,no,yes,no,no,https://fortune.com/company/caterpillar/global500/
1283,2021,284.0,Sinomach,Industrials,Industrial Machinery,41712.0,-3.3,570.9,26.2,54390.5,139453,Beijing,,no,yes,no,no,https://fortune.com/company/sinomach/global500/
1284,2021,285.0,TIAA,Financials,"Insurance: Life, Health (Mutual)",41619.3,2.9,558.1,-77.3,654252.0,14953,New York,New York City,no,yes,yes,no,https://fortune.com/company/tiaa/global500/
1285,2021,286.0,Ingka Group,Retailing,Specialty Retailers,41580.4,-6.1,1323.0,-35.7,62380.9,166350,Leiden,,yes,yes,no,yes,https://fortune.com/company/ingka-group/global500/
1286,2021,287.0,Pertamina,Energy,Petroleum Refining,41469.5,-24.0,1051.1,-58.4,69143.8,34564,Jakarta,,yes,yes,yes,yes,https://fortune.com/company/pertamina/global500/
1287,2021,288.0,Midea Group,Industrials,"Electronics, Electrical Equip.",41407.1,2.4,3945.3,12.6,55231.1,149239,Foshan,,no,yes,no,yes,https://fortune.com/company/midea-group/global500/
1288,2021,289.0,Bunge,"Food, Beverages & Tobacco",Food Production,41404.0,0.6,1145.0,,23655.0,23000,St. Louis,Missouri,no,yes,no,no,https://fortune.com/company/bunge/global500/
1289,2021,290.0,Fresenius,Health Care,Health Care: Medical Facilities,41335.8,4.3,1945.0,-7.7,81561.4,277822,Bad Homburg,,no,yes,no,yes,https://fortune.com/company/fresenius/global500/
1290,2021,291.0,Intesa Sanpaolo,Financials,Banks: Commercial and Savings,41258.3,2.2,3734.0,-20.2,1226999.0,105615,Turin,,no,yes,no,yes,https://fortune.com/company/intesa-sanpaolo/global500/
1291,2021,292.0,George Weston,Food & Drug Stores,Food & Drug Stores,40792.6,8.0,718.1,293.7,37750.3,220000,"Toronto, Ontario",,no,yes,no,yes,https://fortune.com/company/george-weston/global500/
1292,2021,293.0,State Power Investment,Energy,Energy,40322.8,2.3,343.8,91.5,202932.9,123727,Beijing,,no,yes,no,yes,https://fortune.com/company/state-power-investment/global500/
1293,2021,294.0,Vale,Energy,"Mining, Crude-Oil Production",40018.0,6.5,4881.0,,92007.0,74316,Rio de Janeiro,,no,yes,no,yes,https://fortune.com/company/vale/global500/
1294,2021,295.0,ACS,Engineering & Construction,Engineering & Construction,39967.2,-8.6,654.0,-39.3,45689.0,150265,Madrid,,no,yes,no,no,https://fortune.com/company/acs/global500/
1295,2021,296.0,Toronto-Dominion Bank,Financials,Banks: Commercial and Savings,39899.5,-10.3,8841.0,0.7,1286834.4,89598,"Toronto, Ontario",,no,yes,no,yes,https://fortune.com/company/toronto-dominion-bank/global500/
1296,2021,297.0,Maersk,Transportation,Shipping,39740.0,1.4,2850.0,,56117.0,83624,Copenhagen,,no,yes,no,yes,https://fortune.com/company/maersk-group/global500/
1297,2021,298.0,ThyssenKrupp,Materials,Metals,39658.8,-16.3,10725.1,,42766.3,103598,Essen,,no,yes,yes,no,https://fortune.com/company/thyssenkrupp/global500/
1298,2021,299.0,Bouygues,Engineering & Construction,Engineering & Construction,39607.3,-6.9,793.1,-40.2,49714.4,129018,Paris,,no,yes,no,no,https://fortune.com/company/bouygues/global500/
1299,2021,300.0,Mitsubishi Electric,Industrials,"Electronics, Electrical Equip.",39538.8,-3.7,1821.9,-10.7,43380.8,145653,Tokyo,,no,yes,no,no,https://fortune.com/company/mitsubishi-electric/global500/
1300,2021,301.0,China Energy Engineering Group,Engineering & Construction,Engineering & Construction,39439.0,9.2,507.6,28.4,73015.0,120963,Beijing,,no,yes,no,no,https://fortune.com/company/china-energy-engineering-group/global500/
1301,2021,302.0,UBS Group,Financials,Banks: Commercial and Savings,39298.0,-5.3,6557.0,52.3,1125765.0,71551,Zurich,,no,yes,no,yes,https://fortune.com/company/ubs-group/global500/
1302,2021,303.0,Finatis,Food & Drug Stores,Food & Drug Stores,39197.1,-13.0,-211.9,,39314.6,203002,Paris,,no,no,no,no,https://fortune.com/company/finatis/global500/
1303,2021,304.0,Oracle,Technology,Computer Software,39068.0,-1.1,10135.0,-8.6,115438.0,135000,Austin,Texas,no,yes,yes,no,https://fortune.com/company/oracle/global500/
1304,2021,305.0,Energy Transfer,Energy,Pipelines,38954.0,-28.1,-648.0,-118.0,95144.0,11421,Dallas,Texas,no,no,no,no,https://fortune.com/company/energy-transfer-equity/global500/
1305,2021,306.0,Daiwa House Industry,Engineering & Construction,Engineering & Construction,38928.8,-3.4,1840.2,-14.4,45687.6,48807,Osaka,,no,yes,no,yes,https://fortune.com/company/daiwa-house-industry/global500/
1306,2021,307.0,China Aerospace Science & Technology,Aerospace & Defense,Aerospace & Defense,38741.9,7.0,2735.1,4.1,79504.3,179085,Beijing,,no,yes,no,yes,https://fortune.com/company/china-aerospace-science-technology/global500/
1307,2021,308.0,Jiangsu Shagang Group,Materials,Metals,38664.5,6.0,1144.5,59.5,46318.1,45060,Zhangjiagang,,no,yes,no,no,https://fortune.com/company/jiangsu-shagang-group/global500/
1308,2021,309.0,Zhejiang Hengyi Group,Chemicals,Chemicals,38561.7,16.5,152.0,-22.8,17406.1,22019,Hangzhou,,yes,yes,no,yes,https://fortune.com/company/zhejiang-hengyi-group/global500/
1309,2021,310.0,Dow,Chemicals,Chemicals,38542.0,-10.3,1225.0,,61470.0,35700,Midland,Michigan,no,yes,no,no,https://fortune.com/company/dow/global500/
1310,2021,311.0,Shenghong Holding Group,Chemicals,Chemicals,38440.0,37.9,519.8,6.9,17638.6,32272,Suzhou City,,no,yes,no,yes,https://fortune.com/company/shenghong-holding-group/global500/
1311,2021,312.0,American Express,Financials,Diversified Financials,38185.0,-18.8,3135.0,-53.6,191367.0,63700,New York,New York City,no,yes,no,no,https://fortune.com/company/american-express/global500/
1312,2021,313.0,Meiji Yasuda Life Insurance,Financials,"Insurance: Life, Health (Mutual)",38003.6,1.4,1780.4,-6.9,415712.5,46928,Tokyo,,no,yes,no,yes,https://fortune.com/company/meiji-yasuda-life-insurance/global500/
1313,2021,314.0,J. Sainsbury,Food & Drug Stores,Food & Drug Stores,37943.5,3.0,-365.7,-289.4,34703.4,117000,London,,no,no,no,yes,https://fortune.com/company/j-sainsbury/global500/
1314,2021,315.0,Anhui Conch Group,Materials,"Building Materials, Glass",37929.8,11.8,1878.4,5.9,37624.1,59823,Wuhu,,no,yes,no,yes,https://fortune.com/company/anhui-conch-group/global500/
1315,2021,316.0,General Dynamics,Aerospace & Defense,Aerospace & Defense,37925.0,-3.6,3167.0,-9.1,51308.0,100700,Reston,Virginia,no,yes,yes,no,https://fortune.com/company/general-dynamics/global500/
1316,2021,317.0,Deutsche Bank,Financials,Banks: Commercial and Savings,37852.5,-9.4,550.4,,1621487.3,84659,Frankfurt,,no,yes,no,no,https://fortune.com/company/deutsche-bank/global500/
1317,2021,318.0,Idemitsu Kosan,Energy,Petroleum Refining,37792.3,-22.7,329.4,,35754.5,16560,Tokyo,,no,yes,no,yes,https://fortune.com/company/idemitsu-kosan/global500/
1318,2021,319.0,Iberdrola,Energy,Utilities,37767.0,-7.4,4114.6,7.9,149937.5,35637,Bilbao,,no,yes,no,yes,https://fortune.com/company/iberdrola/global500/
1319,2021,320.0,China Aerospace Science & Industry,Aerospace & Defense,Aerospace & Defense,37697.0,0.2,1955.0,-0.2,58851.6,145148,Beijing,,no,yes,no,no,https://fortune.com/company/china-aerospace-science-industry/global500/
1320,2021,321.0,Nike,Apparel,Apparel,37403.0,-4.4,2539.0,-37.0,31342.0,75400,Beaverton,Oregon,no,yes,no,no,https://fortune.com/company/nike/global500/
1321,2021,322.0,Itaú Unibanco Holding,Financials,Banks: Commercial and Savings,37279.7,-27.9,3666.5,-46.7,388788.5,96540,Sao Paulo,,no,yes,no,yes,https://fortune.com/company/itau-unibanco-holding/global500/
1322,2021,323.0,ZF Friedrichshafen,Motor Vehicles & Parts,Motor Vehicles & Parts,37158.6,-9.1,-940.0,-340.0,44950.2,153522,Friedrichshafen,,no,no,no,yes,https://fortune.com/company/zf-friedrichshafen/global500/
1323,2021,324.0,Quanta Computer,Technology,"Computers, Office Equipment",37042.9,11.2,860.1,66.7,23640.8,90895,Taoyuan,,no,yes,no,yes,https://fortune.com/company/quanta-computer/global500/
1324,2021,325.0,Sumitomo Mitsui Financial Group,Financials,Banks: Commercial and Savings,36811.4,-24.7,4837.5,-25.3,2193348.2,86781,Tokyo,,no,yes,no,yes,https://fortune.com/company/sumitomo-mitsui-financial-group/global500/
1325,2021,326.0,Northrop Grumman,Aerospace & Defense,Aerospace & Defense,36799.0,8.7,3189.0,41.9,44469.0,97000,Falls Church,Virginia,no,yes,yes,yes,https://fortune.com/company/northrop-grumman/global500/
1326,2021,327.0,Volvo,Motor Vehicles & Parts,Motor Vehicles & Parts,36754.3,-19.6,2097.9,-44.7,62266.4,91843,Göteborg,,no,yes,no,no,https://fortune.com/company/volvo/global500/
1327,2021,328.0,Suning.com Group,Retailing,Specialty Retailers,36564.5,-6.2,-619.5,-143.5,32501.9,69398,Nanjing,,no,no,no,no,https://fortune.com/company/suning-commerce-group/global500/
1328,2021,329.0,Metro,Wholesalers,Wholesalers: Food and Grocery,36524.7,-11.7,514.7,,15461.0,95779,Düsseldorf,,no,yes,no,no,https://fortune.com/company/metro/global500/
1329,2021,330.0,USAA,Financials,Insurance: Property and Casualty (Stock),36296.2,1.9,3906.9,-2.5,200348.4,35935,San Antonio,Texas,no,yes,no,yes,https://fortune.com/company/usaa/global500/
1330,2021,331.0,Sompo Holdings,Financials,Insurance: Property and Casualty (Stock),36283.3,4.9,1344.1,19.3,118613.5,48115,Tokyo,,no,yes,no,yes,https://fortune.com/company/sompo-holdings/global500/
1331,2021,332.0,Yango Longking Group,Financials,Diversified Financials,36263.9,1.0,540.2,-12.0,72575.7,28670,Fuzhou,,no,yes,no,yes,https://fortune.com/company/yango-financial-holding/global500/
1332,2021,333.0,Chubb,Financials,Insurance: Property and Casualty (Stock),35994.0,5.3,3533.0,-20.7,190774.0,31000,Zurich,,no,yes,no,no,https://fortune.com/company/chubb/global500/
1333,2021,334.0,China Electronics,Technology,"Electronics, Electrical Equip.",35930.9,10.7,-97.2,-170.6,53587.7,180822,Beijing,,no,no,no,yes,https://fortune.com/company/china-electronics/global500/
1334,2021,335.0,Heraeus Holding,Materials,Metals,35929.1,43.3,,,7055.2,14809,Hanau,,yes,no,no,no,https://fortune.com/company/heraeus-holding/global500/
1335,2021,336.0,Jinchuan Group,Materials,Metals,35907.1,6.2,360.4,20.9,17602.1,29220,Jinchang City,,no,yes,no,no,https://fortune.com/company/jinchuan-group/global500/
1336,2021,337.0,Banco Bilbao Vizcaya Argentaria,Financials,Banks: Commercial and Savings,35872.1,-23.5,1487.0,-62.2,900932.2,123174,Bilbao,,no,yes,no,no,https://fortune.com/company/banco-bilbao-vizcaya-argentaria/global500/
1337,2021,338.0,Xiaomi,Technology,Internet Services and Retailing,35632.6,19.6,2950.1,102.9,38878.1,22074,Beijing,,no,yes,no,yes,https://fortune.com/company/xiaomi/global500/
1338,2021,339.0,Compal Electronics,Technology,"Computers, Office Equipment",35619.1,12.3,317.9,41.3,16627.8,112761,Taipei,,no,yes,no,yes,https://fortune.com/company/compal-electronics/global500/
1339,2021,340.0,Deere,Industrials,Construction and Farm Machinery,35540.0,-9.5,2751.0,-15.4,75091.0,69634,Moline,Illinois,no,yes,no,no,https://fortune.com/company/deere/global500/
1340,2021,341.0,La Poste,Transportation,"Mail, Package, and Freight Delivery",35533.7,22.2,2374.6,158.1,927801.9,219625,Paris,,no,yes,no,no,https://fortune.com/company/la-poste/global500/
1341,2021,342.0,DZ Bank,Financials,Banks: Commercial and Savings,35498.4,-9.3,993.6,-47.6,727638.4,28061,Frankfurt,,no,yes,no,yes,https://fortune.com/company/dz-bank/global500/
1342,2021,343.0,Taikang Insurance Group,Financials,"Insurance: Life, Health (Mutual)",35475.6,20.2,3483.6,8.5,173121.2,56899,Beijing,,no,yes,no,no,https://fortune.com/company/taikang-insurance-group/global500/
1343,2021,344.0,China Taiping Insurance Group,Financials,"Insurance: Life, Health (Mutual)",35460.5,11.1,415.1,-29.1,150763.8,65900,Hong Kong,,no,yes,no,no,https://fortune.com/company/china-taiping-insurance-group/global500/
1344,2021,345.0,Barclays,Financials,Banks: Commercial and Savings,35404.6,-7.6,3056.2,-26.8,1844785.6,83000,London,,no,yes,no,yes,https://fortune.com/company/barclays/global500/
1345,2021,346.0,Cathay Financial Holding,Financials,"Insurance: Life, Health (stock)",35123.5,4.8,2532.5,24.7,389960.2,57848,Taipei,,no,yes,no,yes,https://fortune.com/company/cathay-life-insurance/global500/
1346,2021,347.0,Mitsubishi Heavy Industries,Industrials,Industrial Machinery,34902.5,-6.1,383.4,-52.2,43496.6,79974,Tokyo,,no,yes,no,no,https://fortune.com/company/mitsubishi-heavy-industries/global500/
1347,2021,348.0,Rajesh Exports,Wholesalers,Trading,34804.8,26.2,113.9,-33.0,3209.4,377,Bengaluru,,no,yes,no,no,https://fortune.com/company/rajesh-exports/global500/
1348,2021,349.0,CRRC Group,Industrials,Industrial Machinery,34778.2,0.2,748.0,43.0,66931.8,179374,Beijing,,no,yes,no,yes,https://fortune.com/company/crrc-group/global500/
1349,2021,350.0,Abbott Laboratories,Health Care,Medical Products and Equipment,34608.0,8.5,4495.0,21.9,72548.0,109000,Abbott Park,Illinois,no,yes,no,yes,https://fortune.com/company/abbott-laboratories/global500/
1350,2021,351.0,China South Industries Group,Aerospace & Defense,Aerospace & Defense,34454.6,18.6,852.6,-13.7,54926.3,164918,Beijing,,no,yes,no,no,https://fortune.com/company/china-south-industries-group/global500/
1351,2021,352.0,China Huadian,Energy,Utilities,34440.0,1.9,584.8,88.4,131960.5,93331,Beijing,,no,yes,no,no,https://fortune.com/company/china-huadian/global500/
1352,2021,353.0,CK Hutchison Holdings,Retailing,Specialty Retailers,34347.1,-10.0,3757.5,-26.1,161804.0,300000,Hong Kong,,no,yes,no,no,https://fortune.com/company/ck-hutchison-holdings/global500/
1353,2021,354.0,China Electronics Technology Group,Aerospace & Defense,Aerospace & Defense,34311.4,4.1,1879.6,7.9,69212.3,179390,Beijing,,no,yes,no,yes,https://fortune.com/company/china-electronics-technology-group/global500/
1354,2021,355.0,Poste Italiane,Financials,"Insurance: Life, Health (stock)",34205.1,-6.7,1375.3,-8.4,333310.5,123583,Rome,,no,yes,no,no,https://fortune.com/company/poste-italiane/global500/
1355,2021,356.0,SNCF Group,Transportation,Railroads,34155.0,-13.1,-3452.5,,156584.0,271509,St. Denis,,no,no,no,no,https://fortune.com/company/sncf-mobilites/global500/
1356,2021,357.0,Tata Motors,Motor Vehicles & Parts,Motor Vehicles & Parts,34012.8,-8.7,-1812.4,,46915.5,75278,Mumbai,,no,no,no,no,https://fortune.com/company/tata-motors/global500/
1357,2021,358.0,Fujitsu,Technology,Information Technology Services,33862.5,-4.6,1912.1,29.9,28844.5,126371,Tokyo,,no,yes,no,no,https://fortune.com/company/fujitsu/global500/
1358,2021,359.0,Cedar Holdings Group,Wholesalers,Trading,33837.0,-18.0,49.6,-59.4,18875.2,23856,Guangzhou,,no,yes,no,no,https://fortune.com/company/cedar-holdings-group/global500/
1359,2021,360.0,Northwestern Mutual,Financials,"Insurance: Life, Health (Mutual)",33782.1,4.6,425.0,-66.5,308767.0,6641,Milwaukee,Wisconsin,no,yes,no,yes,https://fortune.com/company/northwestern-mutual/global500/
1360,2021,361.0,Dollar General,Retailing,Specialty Retailers,33746.8,21.6,2655.1,55.0,25862.6,158000,Goodlettsville,Tennessee,no,yes,no,yes,https://fortune.com/company/dollar-general/global500/
1361,2021,362.0,Louis Dreyfus,"Food, Beverages & Tobacco",Food Production,33564.0,-0.7,382.0,66.1,23253.0,15708,Rotterdam,,no,yes,no,no,https://fortune.com/company/louis-dreyfus/global500/
1362,2021,363.0,Shanghai Construction Group,Engineering & Construction,Engineering & Construction,33525.6,12.7,485.6,-14.6,49250.1,48609,Shanghai,,no,yes,no,yes,https://fortune.com/company/shanghai-construction-group/global500/
1363,2021,364.0,Sunac China Holdings,Financials,Real estate,33418.4,36.4,5165.8,37.1,169870.5,64436,Beijing,,yes,yes,no,yes,https://fortune.com/company/sunac-china-holdings/global500/
1364,2021,365.0,Aisin,Motor Vehicles & Parts,Motor Vehicles & Parts,33259.7,-4.5,996.5,350.3,36411.4,118359,Kariya,,no,yes,no,no,https://fortune.com/company/aisin-seiki/global500/
1365,2021,366.0,KB Financial Group,Financials,Banks: Commercial and Savings,33201.2,12.7,2928.8,3.1,561842.5,26948,Seoul,,no,yes,no,yes,https://fortune.com/company/kb-financial-group/global500/
1366,2021,367.0,Sumitomo Life Insurance,Financials,"Insurance: Life, Health (Mutual)",33183.4,3.5,254.4,431.1,371555.9,42954,Osaka,,no,yes,no,no,https://fortune.com/company/sumitomo-life-insurance/global500/
1367,2021,368.0,British American Tobacco,"Food, Beverages & Tobacco",Tobacco,33057.6,0.1,8208.0,12.8,188222.2,55329,London,,no,yes,no,no,https://fortune.com/company/british-american-tobacco/global500/
1368,2021,369.0,Exelon,Energy,Utilities,33039.0,-4.1,1963.0,-33.1,129317.0,32340,Chicago,Illinois,no,yes,no,no,https://fortune.com/company/exelon/global500/
1369,2021,370.0,Coca-Cola,"Food, Beverages & Tobacco",Beverages,33014.0,-11.4,7747.0,-13.2,87296.0,80300,Atlanta,Georgia,no,yes,no,no,https://fortune.com/company/coca-cola/global500/
1370,2021,371.0,China National Nuclear,Energy,Energy,32662.8,25.7,1188.3,7.6,139809.5,183400,Beijing,,no,yes,no,yes,https://fortune.com/company/china-national-nuclear/global500/
1371,2021,372.0,Magna International,Motor Vehicles & Parts,Motor Vehicles & Parts,32647.0,-17.2,757.0,-57.1,28605.0,158000,"Aurora, Ontario",,no,yes,no,no,https://fortune.com/company/magna-international/global500/
1372,2021,372.0,Jardine Matheson,Motor Vehicles & Parts,Motor Vehicles & Parts,32647.0,-20.2,-394.0,-113.9,93526.0,403000,Hong Kong,,no,no,no,no,https://fortune.com/company/jardine-matheson/global500/
1373,2021,373.0,Honeywell International,Industrials,"Electronics, Electrical Equip.",32637.0,-11.1,4779.0,-22.2,64586.0,103000,Charlotte,North Carolina,no,yes,no,no,https://fortune.com/company/honeywell-international/global500/
1374,2021,374.0,Jingye Group,Materials,Metals,32528.2,76.4,607.3,-6.9,10708.7,31000,Shijiazhuang,,yes,yes,no,yes,https://fortune.com/company/jingye-group/global500/
1375,2021,375.0,Bank of Nova Scotia,Financials,Banks: Commercial and Savings,32501.1,-7.4,5037.8,-20.2,852306.9,92001,"Toronto, Ontario",,no,yes,no,no,https://fortune.com/company/bank-of-nova-scotia/global500/
1376,2021,376.0,Phoenix Pharma,Health Care,Wholesalers: Health Care,32386.9,6.2,221.3,3337.1,12566.5,33090,Mannheim,,no,yes,no,yes,https://fortune.com/company/phoenix-pharmahandel/global500/
1377,2021,377.0,Credit Suisse Group,Financials,Banks: Commercial and Savings,32343.3,-9.9,2843.4,-17.4,911976.0,48770,Zurich,,no,yes,no,yes,https://fortune.com/company/credit-suisse-group/global500/
1378,2021,378.0,Sun Life Financial,Financials,"Insurance: Life, Health (stock)",32315.7,8.1,1862.7,-8.9,253640.4,23816,"Toronto, Ontario",,no,yes,no,yes,https://fortune.com/company/sun-life-financial/global500/
1379,2021,379.0,Thermo Fisher Scientific,Technology,"Scientific,Photographic and Control Equipment",32218.0,26.1,6375.0,72.5,69052.0,84362,Waltham,Massachusetts,no,yes,no,yes,https://fortune.com/company/thermo-fisher-scientific/global500/
1380,2021,380.0,Repsol,Energy,Petroleum Refining,32188.3,-32.3,-3747.6,,60335.8,23203,Madrid,,no,no,no,no,https://fortune.com/company/repsol/global500/
1381,2021,381.0,3M,Chemicals,Chemicals,32184.0,0.1,5384.0,17.8,47344.0,94987,St. Paul,Minnesota,no,yes,no,no,https://fortune.com/company/3m/global500/
1382,2021,382.0,TJX,Retailing,Specialty Retailers,32137.0,-23.0,90.5,-97.2,30813.6,320000,Framingham,Massachusetts,no,yes,no,yes,https://fortune.com/company/tjx/global500/
1383,2021,383.0,Shandong Iron & Steel Group,Materials,Metals,31990.3,15.3,129.4,496.6,57269.8,50131,Jinan,,no,yes,no,no,https://fortune.com/company/shandong-iron-steel-group/global500/
1384,2021,384.0,Travelers,Financials,Insurance: Property and Casualty (Stock),31981.0,1.3,2697.0,2.9,116764.0,30294,New York,New York City,no,yes,no,no,https://fortune.com/company/travelers-cos/global500/
1385,2021,385.0,Migros Group,Food & Drug Stores,Food & Drug Stores,31903.3,10.5,1882.4,434.3,82368.7,85226,Zurich,,no,yes,no,no,https://fortune.com/company/migros-group/global500/
1386,2021,386.0,L’Oréal,Household Products,Household and Personal Products,31895.6,-4.6,4060.3,-3.3,53366.1,85392,Clichy,,no,yes,no,no,https://fortune.com/company/loreal/global500/
1387,2021,387.0,Fubon Financial Holding,Financials,"Insurance: Life, Health (stock)",31837.8,2.7,3065.4,62.0,329206.7,44369,Taipei,,no,yes,no,no,https://fortune.com/company/fubon-financial-holding/global500/
1388,2021,388.0,Capital One Financial,Financials,Banks: Commercial and Savings,31643.0,-6.3,2714.0,-51.1,421602.0,51985,McLean,Virginia,no,yes,no,yes,https://fortune.com/company/capital-one-financial/global500/
1389,2021,389.0,New Hope Holding Group,"Food, Beverages & Tobacco",Food Production,31605.7,184.7,515.4,,48435.3,140757,Chengdu,,yes,yes,no,yes,https://fortune.com/company/new-hope-holding-group/global500/
1390,2021,390.0,ING Group,Financials,Banks: Commercial and Savings,31604.9,-14.6,2563.8,-41.3,1142895.8,57527,Amsterdam,,no,yes,no,yes,https://fortune.com/company/ing-group/global500/
1391,2021,391.0,Tesla,Motor Vehicles & Parts,Motor Vehicles & Parts,31536.0,28.3,721.0,,52148.0,70757,Palo Alto,California,yes,yes,no,yes,https://fortune.com/company/tesla/global500/
1392,2021,392.0,CMA CGM,Transportation,Shipping,31445.1,3.9,1755.3,,32899.8,90792,Marseille,,no,yes,no,yes,https://fortune.com/company/cma-cgm/global500/
1393,2021,393.0,Bharat Petroleum,Energy,Petroleum Refining,31315.1,-22.5,2178.0,405.4,22012.4,9257,Mumbai,,no,yes,no,no,https://fortune.com/company/bharat-petroleum/global500/
1394,2021,394.0,SAP,Technology,Computer Software,31150.3,1.0,5862.5,57.7,71558.0,102430,Walldorf,,no,yes,no,yes,https://fortune.com/company/sap/global500/
1395,2021,395.0,Shenzhen Investment Holdings,Financials,Diversified Financials,31143.6,7.9,1661.0,4.2,129558.2,75102,Shenzhen,,no,yes,no,yes,https://fortune.com/company/shenzhen-investment-holdings/global500/
1396,2021,396.0,Coop Group,Food & Drug Stores,Food & Drug Stores,31057.5,4.1,574.2,7.4,23365.8,78578,Basel,,no,yes,no,yes,https://fortune.com/company/coop-group/global500/
1397,2021,397.0,Hyundai Mobis,Motor Vehicles & Parts,Motor Vehicles & Parts,31047.2,-4.9,1296.2,-34.1,44619.8,35087,Seoul,,no,yes,no,yes,https://fortune.com/company/hyundai-mobis/global500/
1398,2021,398.0,Anglo American,Energy,"Mining, Crude-Oil Production",30902.0,3.5,2089.0,-41.1,62534.0,64000,London,,no,yes,no,yes,https://fortune.com/company/anglo-american/global500/
1399,2021,399.0,Ansteel Group,Materials,Metals,30885.6,-1.9,258.5,,52135.4,119331,Anshan,,no,yes,no,no,https://fortune.com/company/ansteel-group/global500/
1400,2021,400.0,Mitsubishi Chemical Holdings,Chemicals,Chemicals,30729.1,-8.0,-71.3,-114.3,47805.0,69607,Tokyo,,no,no,no,no,https://fortune.com/company/mitsubishi-chemical-holdings/global500/
1401,2021,401.0,Siemens Energy,Energy,Energy,30722.9,,-1797.0,,50433.5,92000,Munich,,yes,no,no,no,https://fortune.com/company/siemens-energy/global500/
1402,2021,402.0,Shanxi Coking Coal Group,Energy,"Mining, Crude-Oil Production",30453.7,16.3,159.9,-24.4,67852.8,212698,Taiyuan,,no,yes,no,yes,https://fortune.com/company/shanxi-coking-coal-group/global500/
1403,2021,403.0,JFE Holdings,Materials,Metals,30443.7,-11.3,-206.3,,42088.4,64371,Tokyo,,no,no,no,yes,https://fortune.com/company/jfe-holdings/global500/
1404,2021,404.0,Haier Smart Home,Industrials,"Electronics, Electrical Equip.",30395.0,4.6,1286.5,8.3,31181.5,99299,Qingdao,,no,yes,no,no,https://fortune.com/company/qingdao-haier/global500/
1405,2021,405.0,Mizuho Financial Group,Financials,Banks: Commercial and Savings,30357.1,-17.2,4443.2,7.7,2039658.3,54492,Tokyo,,no,yes,no,no,https://fortune.com/company/mizuho-financial-group/global500/
1406,2021,406.0,TongLing Nonferrous Metals Group,Materials,Metals,30301.1,8.9,-25.8,,14266.4,22501,Tongling,,no,no,no,no,https://fortune.com/company/tongling-nonferrous-metals-group/global500/
1407,2021,407.0,Medipal Holdings,Wholesalers,Wholesalers: Health Care,30291.3,1.2,225.7,-35.4,15189.3,14614,Tokyo,,no,yes,no,no,https://fortune.com/company/medipal-holdings/global500/
1408,2021,408.0,Takeda Pharmaceutical,Health Care,Pharmaceuticals,30165.7,-0.3,3546.9,771.7,116747.7,47099,Tokyo,,no,yes,no,no,https://fortune.com/company/takeda-pharmaceutical/global500/
1409,2021,409.0,ABB,Industrials,Industrial Machinery,30142.0,-18.6,5146.0,257.6,41088.0,105600,Zurich,,no,yes,no,no,https://fortune.com/company/abb/global500/
1410,2021,410.0,Shougang Group,Materials,Metals,30053.7,2.7,42.5,6.2,78468.5,97235,Beijing,,no,yes,no,no,https://fortune.com/company/shougang-group/global500/
1411,2021,411.0,Suzuki Motor,Motor Vehicles & Parts,Motor Vehicles & Parts,29980.8,-6.6,1381.2,11.9,36495.1,68739,Hamamatsu,,no,yes,no,yes,https://fortune.com/company/suzuki-motor/global500/
1412,2021,412.0,Veolia Environnement,Energy,Utilities,29637.0,-2.6,101.2,-85.5,55516.3,171450,Aubervilliers,,no,yes,no,yes,https://fortune.com/company/veolia-environnement/global500/
1413,2021,413.0,Canon,Technology,"Computers, Office Equipment",29598.9,-10.2,780.4,-32.0,44813.2,181897,Tokyo,,no,yes,no,no,https://fortune.com/company/canon/global500/
1414,2021,414.0,New China Life Insurance,Financials,"Insurance: Life, Health (stock)",29544.6,18.6,2071.6,-1.7,153927.4,36309,Beijing,,yes,yes,no,no,https://fortune.com/company/new-china-life-insurance/global500/
1415,2021,415.0,Samsung Life Insurance,Financials,"Insurance: Life, Health (stock)",29273.8,7.3,1073.0,27.9,309657.0,5273,Seoul,,no,yes,no,no,https://fortune.com/company/samsung-life-insurance/global500/
1416,2021,416.0,Kansai Electric Power,Energy,Utilities,29171.3,-0.4,1028.0,-14.0,73017.7,31933,Osaka,,no,yes,no,yes,https://fortune.com/company/kansai-electric-power/global500/
